sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0,3.0,2.0,2.0,0,5.0,1.0,101.0,0,0,0,0,0,0.0,1.0
0.0,0.0,0.0,0,3.0,2.0,2.0,0.0,5.0,1.0,102.0,0,0,0.0,0,0,0.0,0.0
0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,6.0,1.0,103.0,0,0,0,0,0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,7.0,2.0,104.0,0,0,0,0,0,0.0,0.0
0.0,1.0,0.0,0,3.0,2.0,3.0,0.0,6.0,2.0,105.0,0,0,0.0,0,0,0,1.0
0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,7.0,2.0,106.0,0,0,0,0,0,0.0,0.0
0.0,1.0,0.0,0.0,3.0,2.0,3.0,0.0,7.0,2.0,106.0,0,0,0,0,0,0,0.0
0.0,1.0,0.0,0,3.0,2.0,3.0,0.0,7.0,2.0,107.0,0,0,0,0,0,0.0,0.0
0.0,1.0,0.0,0,3.0,2.0,4.0,0.0,7.0,3.0,107.0,0,0,0,0,0,0.0,0.0
0.0,1.0,0.0,0,3.0,2.0,4.0,0.0,8.0,3.0,107.0,0,0,0,0,0,0.0,0.0
0.0,1.0,0.0,0,3.0,2.0,4.0,0,7.0,3.0,107.0,0,0,0,0,0,0.0,0.0
0.0,1.0,0.0,0,3.0,2.0,4.0,0.0,8.0,3.0,108.0,0,0,0,0,0,0,0.0
0.0,1.0,0.0,0,4.0,2.0,5.0,0.0,8.0,4.0,109.0,0,0,0,0,0,0.0,0.0
0.0,1.0,0.0,0,4.0,2.0,5.0,0.0,8.0,4.0,109.0,0,0,0,0,0.0,0.0,1.0
0.0,1.0,0.0,0,4.0,2.0,6.0,0.0,8.0,4.0,109.0,0,0,0,0,0.0,0,0.0
0.0,1.0,0.0,0,4.0,2.0,6.0,0.0,8.0,4.0,109.0,0,0,0,0,0.0,0,0.0
0.0,1.0,0.0,0,4.0,2.0,5.0,0.0,8.0,3.0,109.0,0,0,0,0,0.0,0,0.0
0.0,1.0,0.0,0,4.0,2.0,5.0,0.0,8.0,3.0,109.0,0,0,0,0,0,0,0.0
0.0,1.0,0.0,0,4.0,2.0,6.0,0.0,8.0,4.0,109.0,0,0,0,0,0,0,0.0
0.0,1.0,0.0,0,4.0,2.0,5.0,0.0,8.0,3.0,109.0,0,0,0,0,0,0.0,0.0
0.0,1.0,0.0,0,4.0,2.0,6.0,0.0,8.0,3.0,109.0,0,0,0,0,0,0,0.0
0.0,1.0,0.0,0,4.0,2.0,5.0,0.0,8.0,4.0,109.0,0,0,0,0,0.0,0,0.0
0.0,1.0,0.0,0,4.0,2.0,5.0,0.0,8.0,3.0,109.0,0,0,0,0,0.0,0.0,0.0
0,1.0,0.0,0,4.0,2.0,5.0,0.0,8.0,4.0,109.0,0,0,0,0,0.0,0,0.0
0.0,1.0,0.0,0,4.0,2.0,6.0,0.0,8.0,4.0,110.0,0,0,0,0,0.0,0,0.0
0.0,1.0,0.0,0,4.0,2.0,7.0,0.0,9.0,4.0,110.0,0,0,0,0,0.0,0,0.0
0.0,2.0,1.0,0,5.0,2.0,8.0,0.0,9.0,5.0,111.0,0,0,0,0,0.0,0,0.0
0,1.0,0.0,0,5.0,2.0,8.0,0.0,9.0,5.0,111.0,0,0,0,0,1.0,0,0.0
0,1.0,0.0,0,5.0,2.0,8.0,0.0,9.0,5.0,111.0,0,0,0,0,1.0,0,0.0
0,2.0,0.0,0,5.0,2.0,7.0,0.0,8.0,5.0,110.0,0,0,0,0,1.0,0,0.0
0,1.0,0.0,0,4.0,2.0,6.0,0.0,8.0,5.0,111.0,0,0,0,0,1.0,0,0.0
0,1.0,0.0,0,5.0,2.0,7.0,0.0,9.0,5.0,111.0,0,0,0,0,1.0,0,0.0
0,2.0,0.0,0,5.0,2.0,8.0,0.0,9.0,5.0,111.0,0,0,0,0,1.0,0,0.0
0,1.0,0.0,0,5.0,2.0,8.0,0.0,9.0,5.0,111.0,0,0,0,0,1.0,0,0.0
0,1.0,0.0,0,5.0,2.0,7.0,0.0,9.0,5.0,111.0,0,0,0,0,1.0,0,1.0
0,2.0,0.0,0,5.0,2.0,7.0,0.0,8.0,5.0,111.0,0,0,0,0,1.0,0,1.0
0,2.0,0.0,0,5.0,2.0,6.0,0.0,8.0,5.0,110.0,0,0,0,0,1.0,0,1.0
0,1.0,0.0,0,5.0,2.0,5.0,0.0,8.0,5.0,111.0,0,0,0,0,1.0,0,1.0
0,2.0,0.0,0,5.0,2.0,5.0,0.0,8.0,5.0,111.0,0,0,0,0,1.0,0,1.0
0,1.0,0.0,0,5.0,2.0,7.0,0.0,8.0,5.0,111.0,0,0,0,0,1.0,0,1.0
0,2.0,0.0,0,5.0,2.0,6.0,0.0,8.0,5.0,111.0,0,0,0,0,1.0,0.0,1.0
0,1.0,0.0,0,5.0,2.0,6.0,0.0,9.0,5.0,111.0,0,0,0,0,1.0,0,1.0
0,2.0,0.0,0,5.0,2.0,5.0,0.0,8.0,5.0,111.0,0,0,0,0,1.0,0,1.0
0,2.0,1.0,0,5.0,2.0,5.0,0,8.0,5.0,111.0,0,0,0,0,1.0,0,0.0
0,1.0,1.0,0,5.0,2.0,5.0,0,8.0,5.0,111.0,0,0,0,0,1.0,0,0.0
0,2.0,1.0,0,5.0,2.0,5.0,0,8.0,5.0,110.0,0,0,0,0,1.0,0.0,1.0
0,1.0,0.0,0,5.0,2.0,5.0,0,8.0,5.0,110.0,0,0,0,0,0.0,0,1.0
0,1.0,0.0,0,5.0,2.0,5.0,0,8.0,4.0,110.0,0,0,0,0,0.0,0.0,1.0
0,1.0,0.0,0,5.0,2.0,4.0,0,8.0,5.0,110.0,0,0,0,0,0.0,0.0,0.0
0,1.0,0.0,0,5.0,2.0,5.0,0,8.0,4.0,110.0,0,0,0,0,1.0,0.0,1.0
0,1.0,0.0,0,5.0,2.0,5.0,0,8.0,5.0,110.0,0,0,0,0,0.0,0.0,0.0
0,1.0,0.0,0,5.0,2.0,4.0,0,8.0,5.0,110.0,0,0,0,0,0.0,0.0,0.0
0,1.0,0.0,0,5.0,2.0,4.0,0,8.0,5.0,110.0,0,0,0,0,0.0,0.0,1.0
0,1.0,0.0,0,5.0,2.0,4.0,0,8.0,5.0,110.0,0,0,0,0,0.0,0.0,1.0
0,1.0,0.0,0,5.0,2.0,5.0,0,8.0,5.0,110.0,0,0,0,0,0.0,0.0,0.0
0,1.0,0.0,0,5.0,2.0,4.0,0,8.0,5.0,110.0,0,0,0,0,0.0,0.0,0.0
0,1.0,0.0,0,5.0,2.0,4.0,0,9.0,5.0,110.0,0,0,0,0,0.0,0.0,1.0
0,2.0,1.0,0,5.0,2.0,4.0,0,8.0,5.0,110.0,0,0,0,0,0.0,0.0,1.0
0,1.0,0.0,0,5.0,2.0,5.0,0,8.0,5.0,110.0,0,0,0,0,0.0,0.0,1.0
0,1.0,0.0,0,5.0,2.0,5.0,0,8.0,5.0,110.0,0,0,0,0,0.0,0.0,1.0
0,1.0,0.0,0,5.0,2.0,5.0,0,8.0,5.0,110.0,0,0,0,0,0.0,0.0,0.0
0,1.0,0.0,0,4.0,2.0,4.0,0,8.0,5.0,110.0,0,0,0,0,0.0,0.0,1.0
0,1.0,0.0,0,5.0,2.0,5.0,0,8.0,5.0,110.0,0,0,0,0,0.0,0.0,1.0
0,1.0,0.0,0,4.0,2.0,5.0,0,8.0,5.0,110.0,0,0,0,0,0.0,0.0,1.0
0,1.0,0.0,0,5.0,2.0,5.0,0,8.0,5.0,110.0,0,0,0,0,0.0,0.0,1.0
0,1.0,0.0,0,5.0,2.0,5.0,0,8.0,5.0,110.0,0,0,0,0,0.0,0.0,1.0
0,1.0,0.0,0,5.0,2.0,5.0,0,8.0,5.0,110.0,0,0,0,0,0.0,0.0,1.0
0,1.0,0.0,0,4.0,2.0,4.0,0,8.0,5.0,110.0,0,0,0,0,0.0,0.0,1.0
0,1.0,0.0,0,4.0,2.0,5.0,0,8.0,5.0,110.0,0,0,0,0,0.0,0.0,1.0
0,1.0,0.0,0,5.0,2.0,5.0,0,8.0,5.0,110.0,0,0,0,0,0.0,0.0,1.0
0,1.0,0.0,0,4.0,2.0,5.0,0,9.0,5.0,110.0,0,0,0,0,0.0,0.0,1.0
0,1.0,0.0,0,4.0,2.0,5.0,0,8.0,5.0,110.0,0,0,0,0,0,0.0,1.0
0,2.0,0.0,0,5.0,2.0,5.0,0,8.0,5.0,110.0,0,0,0,0,0,0.0,1.0
0,1.0,0.0,0,4.0,2.0,5.0,0,8.0,5.0,110.0,0,0,0,0,0,0.0,1.0
0,1.0,0.0,0,4.0,2.0,5.0,0,8.0,5.0,110.0,0,0,0,0,0,0.0,1.0
0,1.0,0.0,0,4.0,2.0,5.0,0,8.0,5.0,109.0,0,0,0,0,0,0.0,1.0
0,1.0,0.0,0,4.0,2.0,4.0,0,8.0,5.0,108.0,0,0,0,0,0,0.0,1.0
0,1.0,1.0,0,4.0,2.0,4.0,0,7.0,4.0,106.0,0,0,0,0,0,0.0,1.0
0,1.0,0.0,0,4.0,2.0,4.0,0.0,8.0,4.0,105.0,0,0,0,0,0,0.0,1.0
0,1.0,0.0,0,3.0,2.0,4.0,0,7.0,4.0,105.0,0,0,0,0,0,0.0,1.0
0,1.0,0.0,0,3.0,2.0,4.0,0,8.0,4.0,104.0,0,0,0,0,0,0.0,1.0
0,1.0,0.0,0,4.0,2.0,4.0,0.0,7.0,4.0,103.0,0,0,0,0,0,0.0,1.0
0,1.0,0.0,0,3.0,2.0,3.0,0,7.0,4.0,101.0,0,0,0,0,0,0.0,1.0
0,1.0,0.0,0,3.0,2.0,3.0,0.0,7.0,4.0,100.0,0,0,0,0,0,0.0,1.0
0,1.0,0.0,0,3.0,2.0,2.0,0.0,7.0,3.0,98.0,0,0,0,0,0,0.0,1.0
0,1.0,0.0,0,3.0,2.0,2.0,0,7.0,4.0,95.0,0,0,0,0,0,0.0,1.0
0,1.0,0.0,0,3.0,2.0,2.0,0.0,6.0,3.0,91.0,0,0,0,0,0.0,0.0,1.0
0,1.0,0.0,0,3.0,2.0,2.0,0.0,6.0,4.0,83.0,0,0,0,0,1.0,0.0,1.0
0,1.0,0.0,0,3.0,2.0,2.0,0,6.0,4.0,79.0,0,0,0,0,2.0,0.0,1.0
0,1.0,0.0,0,3.0,2.0,2.0,0.0,6.0,4.0,73.0,0,0,0,0,2.0,0.0,1.0
0,1.0,0.0,0,2.0,2.0,1.0,0.0,6.0,4.0,67.0,0,0,0,0,3.0,0.0,1.0
0,1.0,1.0,0,3.0,2.0,1.0,0,5.0,4.0,62.0,0,0,0,0,3.0,0.0,1.0
0,1.0,0.0,0,2.0,2.0,1.0,0,5.0,4.0,54.0,0,0,0,0,4.0,0.0,1.0
0,1.0,0.0,0,3.0,2.0,0.0,0,5.0,4.0,50.0,0,0,0,0,5.0,1.0,1.0
0,1.0,0.0,0,2.0,2.0,1.0,0,4.0,4.0,45.0,0,0,0,0,5.0,0.0,1.0
0,1.0,0.0,0,2.0,2.0,0.0,0,4.0,4.0,42.0,0,0,0,0,6.0,0.0,1.0
0,1.0,0.0,0,2.0,2.0,0.0,0,4.0,4.0,38.0,0,0,0,0,6.0,0.0,1.0
0,1.0,0.0,0,2.0,2.0,0.0,0,4.0,5.0,33.0,0,0,0,0,7.0,0.0,1.0
0,1.0,0.0,0,2.0,2.0,0.0,0,4.0,5.0,28.0,0,0,0,0,8.0,1.0,1.0
0,1.0,0.0,0,2.0,2.0,0.0,0,4.0,5.0,24.0,0,0,0,0,9.0,1.0,1.0
0,1.0,0.0,0,2.0,2.0,0.0,0,4.0,5.0,22.0,0,0,0,0,9.0,1.0,1.0
0,1.0,0.0,0,2.0,2.0,0.0,0,3.0,5.0,19.0,0,0,0,0,9.0,0.0,1.0
0,1.0,0.0,0,2.0,2.0,0.0,0,3.0,5.0,17.0,0,0,0,0,10.0,1.0,1.0
0,1.0,0.0,0,2.0,2.0,0.0,0,3.0,5.0,14.0,0,0,0,0,10.0,1.0,1.0
0,1.0,0.0,0,2.0,2.0,0.0,0,3.0,5.0,12.0,0,0,0,0,10.0,1.0,1.0
0,1.0,0.0,0,2.0,2.0,0.0,0,3.0,4.0,8.0,0,0,0,0,9.0,1.0,1.0
0,1.0,0.0,0,2.0,2.0,1.0,0,4.0,4.0,7.0,0,0,0,0,10.0,1.0,1.0
0,1.0,0.0,0,2.0,2.0,0.0,0,3.0,4.0,6.0,0,0,0,0,9.0,1.0,1.0
0,1.0,0.0,0,2.0,1.0,0.0,0,3.0,4.0,6.0,0,0,0,0,8.0,1.0,1.0
0,1.0,0.0,0,2.0,1.0,0.0,0,3.0,3.0,5.0,0,0,0,0,8.0,0.0,1.0
0,1.0,0.0,0,2.0,2.0,0.0,0,3.0,4.0,5.0,0,0,0,0,8.0,1.0,1.0
0,1.0,0.0,0,2.0,1.0,0.0,0,3.0,4.0,4.0,0,0,0,0,8.0,1.0,1.0
0,1.0,0.0,0,2.0,2.0,0.0,0,2.0,4.0,2.0,0,0,0,0,8.0,1.0,1.0
0,1.0,0.0,0,2.0,2.0,0.0,0,2.0,3.0,1.0,0,0,0,0,9.0,1.0,1.0
0,1.0,0.0,0,1.0,1.0,0.0,0,2.0,3.0,0.0,0,0,0,0,8.0,1.0,1.0
0,1.0,1.0,0,1.0,1.0,0,0,2.0,3.0,0,0,0,0,0,9.0,1.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,2.0,3.0,0,0,0,0,0,9.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,2.0,3.0,0,0,0,0,0,9.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,2.0,3.0,0,0,0,0,0,10.0,1.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,2.0,3.0,0,0,0,0,0,10.0,1.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,2.0,3.0,0,0,0,0,0,10.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0.0,0,2.0,3.0,0,0,0,0,0,10.0,0.0,1.0
0,1.0,1.0,0,1.0,1.0,0,0,2.0,3.0,0,0,0,0,0,11.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,2.0,3.0,0,0,0,0,0,11.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,2.0,3.0,0,0,0,0,0,11.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,2.0,3.0,0,0,0,0,0,11.0,0.0,1.0
0,1.0,1.0,0,1.0,1.0,0,0,2.0,3.0,0,0,0,0,0,11.0,0.0,1.0
0,1.0,0.0,0,0.0,1.0,0,0,2.0,3.0,0,0,0,0,0,11.0,0.0,1.0
0,1.0,1.0,0,0.0,1.0,0,0,2.0,3.0,0,0,0,0,0,11.0,0.0,1.0
0,1.0,1.0,0,0.0,1.0,0,0,2.0,3.0,0,0,0,0,0,11.0,0.0,1.0
0,1.0,0.0,0,0.0,1.0,0,0,2.0,3.0,0,0,0,0,0,10.0,0.0,1.0
0,1.0,0.0,0,0.0,1.0,0,0,2.0,3.0,0,0,0,0,0,11.0,0.0,1.0
0,1.0,1.0,0,0.0,1.0,0,0,2.0,3.0,0,0,0,0,0,10.0,0.0,1.0
0,1.0,1.0,0,1.0,1.0,0,0,2.0,3.0,0,0,0,0,0,9.0,0.0,1.0
0,1.0,0.0,0,0.0,1.0,0,0,2.0,3.0,0,0,0,0,0,9.0,0.0,1.0
0,1.0,0.0,0,0.0,1.0,0,0,2.0,2.0,0,0,0,0,0,9.0,0.0,1.0
0,1.0,0.0,0,0.0,1.0,0,0,1.0,2.0,0,0,0,0,0,9.0,0.0,1.0
0,1.0,0.0,0,0.0,1.0,0,0,1.0,2.0,0,0,0,0,0,9.0,0.0,1.0
0,1.0,0.0,0,0.0,1.0,0,0,2.0,2.0,0,0,0,0,0,9.0,0.0,1.0
0,1.0,0.0,0,0.0,1.0,0,0,2.0,2.0,0,0,0,0,0,8.0,0.0,1.0
0,1.0,1.0,0,0.0,1.0,0,0,2.0,2.0,0,0,0,0,0,8.0,0.0,1.0
0,1.0,0.0,0,0.0,1.0,0,0,2.0,2.0,0,0,0,0,0,8.0,0.0,1.0
0,1.0,1.0,0,0.0,1.0,0,0,1.0,2.0,0,0,0,0,0,8.0,0.0,1.0
0,1.0,0.0,0,0.0,1.0,0,0,2.0,2.0,0,0,0,0,0,7.0,0.0,1.0
0,1.0,1.0,0,0.0,1.0,0,0,2.0,2.0,0,0,0,0,0,7.0,0.0,1.0
0,1.0,0.0,0,0.0,1.0,0,0,1.0,2.0,0,0,0,0,0,7.0,1.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,1.0,2.0,0,0,0,0,0,7.0,0.0,1.0
0,1.0,0.0,0,0.0,1.0,0,0,1.0,1.0,0,0,0,0,0,8.0,0.0,1.0
0,1.0,0.0,0,0.0,1.0,0,0,1.0,2.0,0,0,0,0,0,7.0,0.0,1.0
0,1.0,0.0,0,0.0,1.0,0,0,2.0,1.0,0,0,0,0,0,7.0,0.0,1.0
0,1.0,0.0,0,0.0,1.0,0,0,2.0,2.0,0,0,0,0,0,7.0,0.0,1.0
0,1.0,0.0,0,0.0,1.0,0,0,2.0,2.0,0,0,0,0,0,7.0,0.0,1.0
0,1.0,0.0,0.0,1.0,1.0,0,0,2.0,2.0,0,0,0,0,0,8.0,1.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,1.0,1.0,0,0,0,0,0,7.0,1.0,1.0
0,1.0,1.0,0.0,1.0,1.0,0,0,2.0,2.0,0,0,0,0,0,7.0,1.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,1.0,2.0,0,0,0,0,0,6.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,2.0,2.0,0,0,0,0,0,6.0,1.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,1.0,2.0,0,0,0,0,0,6.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,1.0,2.0,0,0,0,0,0,5.0,1.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,2.0,2.0,0,0,0,0,0,5.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,2.0,2.0,0,0,0,0,0,5.0,0.0,1.0
0,1.0,1.0,0.0,1.0,1.0,0,0,2.0,2.0,0,0,0,0,0,5.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,1.0,2.0,0,0,0,0,0,5.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,2.0,2.0,0,0,0,0,0,5.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,2.0,2.0,0,0,0,0,0,5.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,1.0,2.0,0,0,0,0,0,6.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,1.0,1.0,0,0,0,0,0,6.0,0.0,1.0
0,1.0,0.0,0.0,1.0,1.0,0,0,2.0,1.0,0,0,0,0,0,5.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,2.0,2.0,0,0,0,0,0,6.0,0.0,1.0
0,1.0,0.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0,0,0,0,6.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,1.0,1.0,0,0,0,0,0,6.0,0.0,1.0
0,1.0,0.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0,0,0,0,6.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,1.0,1.0,0,0,0,0,0,6.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,1.0,1.0,0,0,0,0,0,6.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,1.0,1.0,0,0,0,0,0,5.0,1.0,1.0
0,1.0,1.0,0,1.0,1.0,0,0,1.0,1.0,0,0,0,0,0,5.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,2.0,2.0,0,0,0,0,0,5.0,0.0,1.0
0,1.0,1.0,0,1.0,1.0,0,0,1.0,1.0,0,0,0,0,0,5.0,1.0,1.0
0,1.0,1.0,0,1.0,1.0,0,0,2.0,1.0,0,0,0,0,0,5.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,2.0,1.0,0,0,0,0,0,5.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,2.0,1.0,0,0,0,0,0,5.0,0.0,1.0
0,1.0,1.0,0,1.0,1.0,0,0,1.0,1.0,0,0,0,0,0,4.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,2.0,1.0,0,0,0,0,0,5.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,2.0,1.0,0,0,0,0,0,5.0,0.0,1.0
0,1.0,0.0,0.0,1.0,1.0,0,0,2.0,1.0,0,0,0,0,0,5.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,2.0,1.0,0,0,0,0,0,4.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,2.0,1.0,0,0,0,0,0,5.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,2.0,1.0,0,0,0,0,0,5.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,2.0,1.0,0,0,0,0,0,5.0,0.0,1.0
0,1.0,1.0,0,1.0,1.0,0,0,2.0,1.0,0,0,0,0,0,5.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,2.0,1.0,0,0,0,0,0,5.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,2.0,1.0,0,0,0,0,0,5.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,2.0,1.0,0,0,0,0,0,5.0,0.0,1.0
0,1.0,0.0,0,1.0,1.0,0,0,2.0,1.0,0,0,0,0,0,4.0,0.0,1.0
0,1.0,0.0,0.0,1.0,1.0,0,0,2.0,1.0,0,0,0,0,0,5.0,0.0,1.0
